0 	 0 	 2.23229 
0 	 0.0533333 	 0.812292 
0 	 0.106667 	 0.438483 
0 	 0.16 	 0.556854 
0 	 0.213333 	 1.09502 
0 	 0.266667 	 2.31479 
0 	 0.32 	 4.15891 
0 	 0.373333 	 6.66846 
0 	 0.426667 	 9.12352 
0 	 0.48 	 10.146 
0 	 0.533333 	 11.0868 
0 	 0.586667 	 10.9997 
0 	 0.64 	 10.7427 
0 	 0.693333 	 10.2866 
0 	 0.746667 	 10.16 
0 	 0.8 	 10.5815 

8.57143 	 0 	 2.91241 
8.57143 	 0.0533333 	 1.19906 
8.57143 	 0.106667 	 0.578298 
8.57143 	 0.16 	 0.753153 
8.57143 	 0.213333 	 0.999904 
8.57143 	 0.266667 	 2.01867 
8.57143 	 0.32 	 3.64624 
8.57143 	 0.373333 	 5.96141 
8.57143 	 0.426667 	 8.49357 
8.57143 	 0.48 	 10.1518 
8.57143 	 0.533333 	 10.9076 
8.57143 	 0.586667 	 11.3572 
8.57143 	 0.64 	 10.941 
8.57143 	 0.693333 	 10.3561 
8.57143 	 0.746667 	 10.1177 
8.57143 	 0.8 	 10.4458 

17.1429 	 0 	 3.68041 
17.1429 	 0.0533333 	 1.65828 
17.1429 	 0.106667 	 0.772063 
17.1429 	 0.16 	 0.784556 
17.1429 	 0.213333 	 1.03326 
17.1429 	 0.266667 	 1.83506 
17.1429 	 0.32 	 3.27647 
17.1429 	 0.373333 	 5.3362 
17.1429 	 0.426667 	 7.84658 
17.1429 	 0.48 	 10.1654 
17.1429 	 0.533333 	 10.7263 
17.1429 	 0.586667 	 11.3088 
17.1429 	 0.64 	 11.0515 
17.1429 	 0.693333 	 10.355 
17.1429 	 0.746667 	 10.0304 
17.1429 	 0.8 	 10.2983 

25.7143 	 0 	 4.50743 
25.7143 	 0.0533333 	 2.17471 
25.7143 	 0.106667 	 1.02398 
25.7143 	 0.16 	 0.829558 
25.7143 	 0.213333 	 1.17417 
25.7143 	 0.266667 	 1.7442 
25.7143 	 0.32 	 2.95968 
25.7143 	 0.373333 	 4.86284 
25.7143 	 0.426667 	 7.36035 
25.7143 	 0.48 	 10.1633 
25.7143 	 0.533333 	 10.5249 
25.7143 	 0.586667 	 10.9131 
25.7143 	 0.64 	 11.0614 
25.7143 	 0.693333 	 10.2755 
25.7143 	 0.746667 	 9.89375 
25.7143 	 0.8 	 10.1364 

34.2857 	 0 	 5.35634 
34.2857 	 0.0533333 	 2.72305 
34.2857 	 0.106667 	 1.31723 
34.2857 	 0.16 	 0.945996 
34.2857 	 0.213333 	 1.36373 
34.2857 	 0.266667 	 1.70123 
34.2857 	 0.32 	 2.77135 
34.2857 	 0.373333 	 4.54761 
34.2857 	 0.426667 	 7.05886 
34.2857 	 0.48 	 9.83869 
34.2857 	 0.533333 	 10.2887 
34.2857 	 0.586667 	 10.4609 
34.2857 	 0.64 	 10.6032 
34.2857 	 0.693333 	 10.12 
34.2857 	 0.746667 	 9.71344 
34.2857 	 0.8 	 9.96732 

42.8571 	 0 	 6.18264 
42.8571 	 0.0533333 	 3.27538 
42.8571 	 0.106667 	 1.63559 
42.8571 	 0.16 	 1.10685 
42.8571 	 0.213333 	 1.54173 
42.8571 	 0.266667 	 1.71994 
42.8571 	 0.32 	 2.68372 
42.8571 	 0.373333 	 4.3677 
42.8571 	 0.426667 	 6.9303 
42.8571 	 0.48 	 9.63463 
42.8571 	 0.533333 	 9.93022 
