0 	 0 	 6.93454e-10 
0 	 0.08 	 0.253111 
0 	 0.16 	 0.497827 
0 	 0.24 	 1.07896 
0 	 0.32 	 1.93556 
0 	 0.4 	 2.85043 
0 	 0.48 	 4.19444 
0 	 0.56 	 4.75928 
0 	 0.64 	 5.75978 
0 	 0.72 	 7.88658 
0 	 0.8 	 11.7033 
0 	 0.88 	 13.9907 
0 	 0.96 	 18.4562 
0 	 1.04 	 26.8397 
0 	 1.12 	 40.19 
0 	 1.2 	 58.578 

9.23077 	 0 	 6.93454e-10 
9.23077 	 0.08 	 0.243145 
9.23077 	 0.16 	 0.413445 
9.23077 	 0.24 	 1.02072 
9.23077 	 0.32 	 1.77178 
9.23077 	 0.4 	 2.74038 
9.23077 	 0.48 	 3.80722 
9.23077 	 0.56 	 4.46518 
9.23077 	 0.64 	 5.72364 
9.23077 	 0.72 	 8.01758 
9.23077 	 0.8 	 11.4076 
9.23077 	 0.88 	 14.1563 
9.23077 	 0.96 	 18.9463 
9.23077 	 1.04 	 27.9782 
9.23077 	 1.12 	 41.6738 
9.23077 	 1.2 	 60.5531 

18.4615 	 0 	 6.93454e-10 
18.4615 	 0.08 	 0.245702 
18.4615 	 0.16 	 0.344384 
18.4615 	 0.24 	 0.927281 
18.4615 	 0.32 	 1.69997 
18.4615 	 0.4 	 2.73962 
18.4615 	 0.48 	 3.43474 
18.4615 	 0.56 	 4.26659 
18.4615 	 0.64 	 5.69582 
18.4615 	 0.72 	 8.16903 
18.4615 	 0.8 	 11.1285 
18.4615 	 0.88 	 14.4065 
18.4615 	 0.96 	 19.541 
18.4615 	 1.04 	 29.1461 
18.4615 	 1.12 	 43.1587 
18.4615 	 1.2 	 62.484 

27.6923 	 0 	 6.93454e-10 
27.6923 	 0.08 	 0.223742 
27.6923 	 0.16 	 0.343333 
27.6923 	 0.24 	 0.858891 
27.6923 	 0.32 	 1.73194 
27.6923 	 0.4 	 2.48968 
27.6923 	 0.48 	 3.14754 
27.6923 	 0.56 	 4.16765 
27.6923 	 0.64 	 5.75426 
27.6923 	 0.72 	 8.41049 
27.6923 	 0.8 	 10.972 
27.6923 	 0.88 	 14.6788 
27.6923 	 0.96 	 20.1605 
27.6923 	 1.04 	 30.2565 
27.6923 	 1.12 	 44.6225 
27.6923 	 1.2 	 64.3112 

36.9231 	 0 	 6.93454e-10 
36.9231 	 0.08 	 0.227417 
36.9231 	 0.16 	 0.380479 
36.9231 	 0.24 	 0.889685 
36.9231 	 0.32 	 1.60544 
36.9231 	 0.4 	 2.1809 
36.9231 	 0.48 	 2.9519 
36.9231 	 0.56 	 4.05716 
36.9231 	 0.64 	 5.80746 
36.9231 	 0.72 	 8.7184 
36.9231 	 0.8 	 10.9138 
36.9231 	 0.88 	 14.9653 
36.9231 	 0.96 	 20.8072 
36.9231 	 1.04 	 31.3159 
36.9231 	 1.12 	 46.0165 
36.9231 	 1.2 	 65.9797 

46.1538 	 0 	 6.93454e-10 
46.1538 	 0.08 	 0.235647 
46.1538 	 0.16 	 0.330051 
46.1538 	 0.24 	 0.824627 
46.1538 	 0.32 	 1.37029 
46.1538 	 0.4 	 1.96448 
46.1538 	 0.48 	 2.81909 
46.1538 	 0.56 	 4.00396 
46.1538 	 0.64 	 5.84241 
46.1538 	 0.72 	 9.0558 
46.1538 	 0.8 	 10.9096 
46.1538 	 0.88 	 15.3146 
46.1538 	 0.96 	 21.4585 
46.1538 	 1.04 	 32.2904 
46.1538 	 1.12 	 47.2967 
46.1538 	 1.2 	 67.4189 

55.3846 	 0 	 6.93454e-10 
55.3846 	 0.08 	 0.180594 
55.3846 	 0.16 	 0.298106 
55.3846 	 0.24 	 0.64811 
55.3846 	 0.32 	 1.22916 
55.3846 	 0.4 	 1.83965 
55.3846 	 0.48 	 2.65145 
55.3846 	 0.56 	 4.01413 
55.3846 	 0.64 	 5.87543 
55.3846 	 0.72 	 8.80589 
55.3846 	 0.8 	 10.8729 
55.3846 	 0.88 	 15.659 
55.3846 	 0.96 	 22.0822 
55.3846 	 1.04 	 33.1317 
55.3846 	 1.12 	 48.4255 
55.3846 	 1.2 	 68.6072 

64.6154 	 0 	 6.93454e-10 
64.6154 	 0.08 	 0.142287 
64.6154 	 0.16 	 0.304803 
64.6154 	 0.24 	 0.570436 
64.6154 	 0.32 	 1.16861 
64.6154 	 0.4 	 1.7427 
64.6154 	 0.48 	 2.56573 
64.6154 	 0.56 	 4.02149 
64.6154 	 0.64 	 5.93748 
64.6154 	 0.72 	 8.61581 
64.6154 	 0.8 	 10.8676 
64.6154 	 0.88 	 15.8515 
64.6154 	 0.96 	 22.6507 
64.6154 	 1.04 	 33.8178 
64.6154 	 1.12 	 49.3732 
64.6154 	 1.2 	 69.521 

73.8462 	 0 	 6.93454e-10 
73.8462 	 0.08 	 0.130104 
73.8462 	 0.16 	 0.360257 
73.8462 	 0.24 	 0.590346 
73.8462 	 0.32 	 1.1081 
73.8462 	 0.4 	 1.65989 
73.8462 	 0.48 	 2.54358 
73.8462 	 0.56 	 4.01517 
73.8462 	 0.64 	 6.00522 
73.8462 	 0.72 	 8.48273 
73.8462 	 0.8 	 10.8757 
73.8462 	 0.88 	 15.9855 
73.8462 	 0.96 	 23.143 
73.8462 	 1.04 	 34.3281 
73.8462 	 1.12 	 50.119 
73.8462 	 1.2 	 70.1407 

83.0769 	 0 	 6.93454e-10 
83.0769 	 0.08 	 0.0910266 
83.0769 	 0.16 	 0.310654 
83.0769 	 0.24 	 0.683377 
83.0769 	 0.32 	 1.13126 
83.0769 	 0.4 	 1.65281 
83.0769 	 0.48 	 2.55847 
83.0769 	 0.56 	 3.99943 
83.0769 	 0.64 	 6.05579 
83.0769 	 0.72 	 8.38781 
83.0769 	 0.8 	 10.8852 
83.0769 	 0.88 	 16.0485 
83.0769 	 0.96 	 23.5508 
83.0769 	 1.04 	 34.6512 
83.0769 	 1.12 	 50.652 
83.0769 	 1.2 	 70.4579 

92.3077 	 0 	 6.93454e-10 
92.3077 	 0.08 	 0.0633777 
92.3077 	 0.16 	 0.287505 
92.3077 	 0.24 	 0.607127 
92.3077 	 0.32 	 1.22381 
92.3077 	 0.4 	 1.70526 
92.3077 	 0.48 	 2.58154 
92.3077 	 0.56 	 3.97496 
92.3077 	 0.64 	 6.07223 
92.3077 	 0.72 	 8.31954 
92.3077 	 0.8 	 10.8916 
92.3077 	 0.88 	 16.0365 
92.3077 	 0.96 	 23.858 
92.3077 	 1.04 	 34.785 
92.3077 	 1.12 	 50.9702 
92.3077 	 1.2 	 70.4748 

101.538 	 0 	 6.93454e-10 
